"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 17, 2012","5.3","5.2","5.4","4.9","17.25K","1.93%"
"Jun 24, 2012","5.3","5.3","5.5","5.0","17.78K","1.33%"
"Jul 01, 2012","5.6","5.3","5.6","5.2","17.78K","4.87%"
"Jul 08, 2012","6.3","5.6","6.5","5.4","22.28K","13.04%"
"Jul 15, 2012","7.4","6.3","7.8","6.1","31.91K","16.27%"
"Jul 22, 2012","7.1","7.4","7.5","6.5","23.22K","-3.53%"
"Jul 29, 2012","8.9","7.1","9.4","7.0","27.65K","24.93%"
"Aug 05, 2012","9.3","8.9","9.7","8.3","29.84K","4.74%"
"Aug 12, 2012","9.4","9.3","12.5","8.5","38.42K","1.40%"
"Aug 19, 2012","8.4","9.4","9.5","6.2","52.41K","-10.40%"
"Aug 26, 2012","8.1","8.4","9.6","7.8","27.73K","-4.03%"
"Sep 02, 2012","8.7","8.1","8.9","7.8","21.17K","7.78%"
"Sep 09, 2012","8.9","8.7","9.1","8.4","29.39K","2.52%"
"Sep 16, 2012","9.4","8.9","9.8","8.9","23.33K","5.03%"
"Sep 23, 2012","9.6","9.4","9.7","9.1","14.94K","2.23%"
"Sep 30, 2012","9.7","9.6","10.1","9.4","17.32K","1.25%"
"Oct 07, 2012","9.1","9.7","9.7","8.2","26.10K","-5.96%"
"Oct 14, 2012","9.1","9.1","9.3","8.8","16.22K","-0.66%"
"Oct 21, 2012","8.1","9.1","9.2","7.7","27.52K","-11.00%"
"Oct 28, 2012","8.3","8.1","8.8","8.0","15.68K","1.98%"
"Nov 04, 2012","8.6","8.3","8.8","8.2","16.52K","4.24%"
"Nov 11, 2012","9.2","8.6","9.3","8.5","20.24K","7.09%"
"Nov 18, 2012","9.5","9.2","9.5","8.9","21.71K","3.15%"
"Nov 25, 2012","9.7","9.5","9.8","9.2","21.35K","2.00%"
"Dec 02, 2012","10.3","9.7","10.7","9.5","28.82K","6.19%"
"Dec 09, 2012","10.4","10.3","10.8","10.1","19.66K","1.07%"
"Dec 16, 2012","10.3","10.4","10.5","9.9","18.06K","-1.06%"
"Dec 23, 2012","10.1","10.3","10.3","9.9","14.69K","-1.85%"
"Dec 30, 2012","10.2","10.1","10.3","10.0","8.72K","0.99%"
"Jan 06, 2013","10.8","10.2","11.2","10.1","21.34K","5.78%"
"Jan 13, 2013","11.7","10.8","11.9","10.8","25.51K","8.53%"
"Jan 20, 2013","13.1","11.7","14.6","11.5","38.95K","11.44%"
"Jan 27, 2013","14.4","13.1","15.7","12.9","37.23K","10.11%"
"Feb 03, 2013","17.4","14.4","17.5","14.0","26.39K","21.36%"
"Feb 10, 2013","20.4","17.4","20.6","16.1","35.49K","17.20%"
"Feb 17, 2013","22.7","20.4","24.0","19.2","34.17K","10.96%"
"Feb 24, 2013","27.0","22.7","27.0","22.2","31.57K","18.92%"
"Mar 03, 2013","35.8","27.0","38.0","26.0","52.35K","32.74%"
"Mar 10, 2013","36.5","35.8","37.8","28.4","33.66K","1.96%"
"Mar 17, 2013","49.7","36.5","58.5","36.2","49.84K","36.03%"
"Mar 24, 2013","72.3","49.7","76.5","47.9","55.18K","45.56%"
"Mar 31, 2013","112.0","72.3","115.4","72.0","47.18K","54.93%"
"Apr 07, 2013","71.0","112.0","203.0","40.9","166.77K","-36.59%"
"Apr 14, 2013","98.2","71.0","102.3","37.3","161.46K","38.24%"
"Apr 21, 2013","100.7","98.2","125.9","82.0","73.14K","2.60%"
"Apr 28, 2013","84.5","100.7","112.0","60.2","78.65K","-16.10%"
"May 05, 2013","90.0","84.5","94.3","75.9","48.30K","6.52%"
"May 12, 2013","93.7","90.0","98.0","80.1","40.80K","4.06%"
"May 19, 2013","101.0","93.7","104.0","91.9","22.87K","7.85%"
"May 26, 2013","100.0","101.0","105.0","96.1","20.23K","-0.99%"
"Jun 02, 2013","82.3","100.0","100.3","82.0","38.15K","-17.69%"
"Jun 09, 2013","75.2","82.3","84.8","66.4","44.79K","-8.64%"
"Jun 16, 2013","81.0","75.2","85.4","74.3","19.18K","7.71%"
"Jun 23, 2013","71.5","81.0","82.0","70.0","23.73K","-11.73%"
"Jun 30, 2013","53.6","71.5","74.3","50.0","43.87K","-25.03%"
"Jul 07, 2013","74.0","53.6","80.0","52.5","41.60K","38.06%"
"Jul 14, 2013","69.8","74.0","76.5","66.3","17.95K","-5.68%"
"Jul 21, 2013","70.5","69.8","74.7","67.8","12.34K","1.00%"
"Jul 28, 2013","77.6","70.5","82.4","70.0","27.94K","10.04%"
"Aug 04, 2013","76.9","77.6","81.7","75.5","10.40K","-0.88%"
"Aug 11, 2013","82.8","76.9","85.0","75.8","17.58K","7.61%"
"Aug 18, 2013","88.3","82.8","91.8","83.0","22.69K","6.71%"
"Aug 25, 2013","105.3","88.3","109.8","87.7","30.66K","19.28%"
"Sep 01, 2013","97.8","105.3","110.0","93.0","21.76K","-7.13%"
"Sep 08, 2013","102.0","97.8","107.6","94.1","16.51K","4.26%"
"Sep 15, 2013","99.0","102.0","105.0","97.6","11.03K","-2.94%"
"Sep 22, 2013","103.5","99.0","103.5","96.5","11.47K","4.60%"
"Sep 29, 2013","99.6","103.5","105.7","79.0","29.42K","-3.82%"
"Oct 06, 2013","102.1","99.6","102.9","98.0","10.17K","2.53%"
"Oct 13, 2013","130.5","102.1","140.7","102.1","40.84K","27.83%"
"Oct 20, 2013","139.9","130.5","167.8","124.9","41.65K","7.16%"
"Oct 27, 2013","155.9","139.9","156.9","138.1","13.03K","11.49%"
"Nov 03, 2013","275.0","155.9","297.9","153.6","51.70K","76.37%"
"Nov 10, 2013","341.8","275.0","345.0","216.1","35.76K","24.28%"
"Nov 17, 2013","625.2","341.8","656.2","334.1","62.01K","82.94%"
"Nov 24, 2013","865.3","625.2","891.1","556.1","27.62K","38.40%"
"Dec 01, 2013","510.0","865.3","890.4","416.8","49.98K","-41.07%"
"Dec 08, 2013","652.1","510.0","755.6","487.7","17.82K","27.88%"
"Dec 15, 2013","465.7","652.1","660.2","309.1","38.89K","-28.59%"
"Dec 22, 2013","547.6","465.7","589.3","448.8","11.81K","17.59%"
"Dec 29, 2013","647.6","547.6","653.0","536.0","9.01K","18.25%"
"Jan 05, 2014","695.0","647.6","764.2","598.6","16.84K","7.32%"
"Jan 12, 2014","626.2","695.0","707.3","606.8","8.72K","-9.90%"
"Jan 19, 2014","668.8","626.2","689.7","623.0","7.56K","6.80%"
"Jan 26, 2014","650.4","668.8","729.8","625.3","10.36K","-2.75%"
"Feb 02, 2014","493.6","650.4","669.8","474.5","17.71K","-24.10%"
"Feb 09, 2014","285.7","493.6","524.9","249.0","41.05K","-42.13%"
"Feb 16, 2014","210.9","285.7","397.2","96.9","82.53K","-26.19%"
"Feb 23, 2014","420.2","210.9","442.1","129.0","32.34K","99.26%"
"Mar 02, 2014","455.7","420.2","505.6","412.5","10.02K","8.46%"
"Mar 09, 2014","460.1","455.7","471.4","449.0","4.56K","0.97%"
"Mar 16, 2014","414.4","460.1","461.4","400.5","5.67K","-9.94%"
"Mar 23, 2014","364.4","414.4","430.6","360.3","7.69K","-12.08%"
"Mar 30, 2014","336.7","364.4","439.1","306.7","9.36K","-7.59%"
"Apr 06, 2014","310.0","336.7","345.1","252.6","9.55K","-7.93%"
"Apr 13, 2014","363.2","310.0","398.9","288.6","12.68K","17.15%"
"Apr 20, 2014","332.0","363.2","370.3","315.9","5.35K","-8.59%"
"Apr 27, 2014","316.1","332.0","334.8","307.2","6.27K","-4.78%"
"May 04, 2014","329.0","316.1","332.0","305.0","5.29K","4.07%"
"May 11, 2014","329.2","329.0","330.5","314.4","4.10K","0.07%"
"May 18, 2014","385.7","329.2","402.6","323.1","8.06K","17.17%"
"May 25, 2014","456.7","385.7","456.8","385.2","9.94K","18.42%"
"Jun 01, 2014","480.8","456.7","494.6","445.4","9.47K","5.26%"
"Jun 08, 2014","419.6","480.8","483.5","398.3","11.21K","-12.72%"
"Jun 15, 2014","438.0","419.6","455.5","407.2","7.89K","4.39%"
"Jun 22, 2014","437.1","438.0","452.2","409.3","6.47K","-0.21%"
"Jun 29, 2014","462.0","437.1","480.0","432.0","7.65K","5.69%"
"Jul 06, 2014","467.0","462.0","469.0","436.1","4.72K","1.10%"
"Jul 13, 2014","462.1","467.0","468.5","451.7","4.07K","-1.06%"
"Jul 20, 2014","445.8","462.1","462.7","440.3","4.33K","-3.52%"
"Jul 27, 2014","440.6","445.8","453.6","418.4","6.42K","-1.16%"
"Aug 03, 2014","438.7","440.6","446.0","433.0","4.58K","-0.43%"
"Aug 10, 2014","396.3","438.7","443.2","370.0","9.03K","-9.68%"
"Aug 17, 2014","379.7","396.3","407.5","337.7","12.29K","-4.17%"
"Aug 24, 2014","384.2","379.7","396.1","377.4","6.03K","1.17%"
"Aug 31, 2014","371.3","384.2","385.7","355.7","6.47K","-3.36%"
"Sep 07, 2014","365.9","371.3","378.0","356.9","6.34K","-1.47%"
"Sep 14, 2014","320.7","365.9","370.0","295.3","12.12K","-12.34%"
"Sep 21, 2014","314.8","320.7","352.4","306.2","11.15K","-1.83%"
"Sep 28, 2014","263.5","314.8","316.8","256.9","11.96K","-16.32%"
"Oct 05, 2014","288.6","263.5","310.8","226.1","25.08K","9.53%"
"Oct 12, 2014","306.6","288.6","325.7","283.0","12.99K","6.26%"
"Oct 19, 2014","276.6","306.6","309.1","265.1","9.69K","-9.78%"
"Oct 26, 2014","260.1","276.6","286.9","256.5","9.96K","-5.99%"
"Nov 02, 2014","275.0","260.1","282.8","255.4","11.69K","5.74%"
"Nov 09, 2014","306.2","275.0","354.4","273.0","20.80K","11.34%"
"Nov 16, 2014","287.1","306.2","325.5","277.1","14.59K","-6.25%"
"Nov 23, 2014","303.5","287.1","313.2","284.8","17.72K","5.71%"
"Nov 30, 2014","302.9","303.5","307.9","296.1","11.24K","-0.17%"
"Dec 07, 2014","282.5","302.9","304.8","275.5","13.02K","-6.76%"
"Dec 14, 2014","269.0","282.5","445.7","245.1","16.56K","-4.77%"
"Dec 21, 2014","261.3","269.0","276.3","258.1","9.42K","-2.84%"
"Dec 28, 2014","241.3","261.3","268.0","241.1","8.61K","-7.67%"
"Jan 04, 2015","234.1","241.3","255.6","220.6","23.67K","-3.00%"
"Jan 11, 2015","174.4","234.1","237.6","146.2","48.34K","-25.48%"
"Jan 18, 2015","220.4","174.4","223.1","170.2","32.44K","26.37%"
"Jan 25, 2015","194.2","220.4","274.6","193.1","37.77K","-11.89%"
"Feb 01, 2015","200.4","194.2","217.4","188.0","30.19K","3.18%"
"Feb 08, 2015","222.0","200.4","223.0","190.1","23.58K","10.79%"
"Feb 15, 2015","214.2","222.0","228.3","200.0","23.46K","-3.52%"
"Feb 22, 2015","220.8","214.2","224.5","205.8","18.90K","3.07%"
"Mar 01, 2015","253.0","220.8","259.8","214.9","30.39K","14.58%"
"Mar 08, 2015","269.9","253.0","281.9","245.1","23.02K","6.68%"
"Mar 15, 2015","242.6","269.9","279.9","234.3","23.48K","-10.10%"
"Mar 22, 2015","232.5","242.6","252.3","218.8","20.44K","-4.19%"
"Mar 29, 2015","232.6","232.5","236.3","220.2","18.27K","0.07%"
"Apr 05, 2015","223.1","232.6","237.2","220.4","16.77K","-4.10%"
"Apr 12, 2015","207.2","223.1","225.0","204.1","17.82K","-7.12%"
"Apr 19, 2015","208.1","207.2","221.1","206.4","18.44K","0.41%"
"Apr 26, 2015","210.9","208.1","218.2","199.0","20.25K","1.34%"
"May 03, 2015","214.8","210.9","218.2","201.7","23.19K","1.85%"
"May 10, 2015","206.4","214.8","217.7","205.1","17.50K","-3.89%"
"May 17, 2015","210.3","206.4","215.4","202.9","18.31K","1.90%"
"May 24, 2015","212.1","210.3","216.6","208.7","15.43K","0.83%"
"May 31, 2015","201.9","212.1","212.7","196.9","22.80K","-4.78%"
"Jun 07, 2015","203.6","201.9","207.4","194.5","19.09K","0.85%"
"Jun 14, 2015","214.4","203.6","225.2","202.5","29.72K","5.31%"
"Jun 21, 2015","223.5","214.4","224.9","211.2","21.62K","4.23%"
"Jun 28, 2015","234.3","223.5","240.7","221.1","33.70K","4.84%"
"Jul 05, 2015","262.0","234.3","267.1","232.3","47.12K","11.83%"
"Jul 12, 2015","254.3","262.0","281.3","248.6","37.64K","-2.97%"
"Jul 19, 2015","262.3","254.3","264.2","250.4","22.19K","3.16%"
"Jul 26, 2015","258.0","262.3","267.3","254.7","27.63K","-1.63%"
"Aug 02, 2015","240.2","258.0","263.1","239.3","29.96K","-6.91%"
"Aug 09, 2015","239.0","240.2","248.0","236.9","33.23K","-0.50%"
"Aug 16, 2015","204.5","239.0","239.5","197.5","52.04K","-14.44%"
"Aug 23, 2015","205.1","204.5","212.0","175.0","73.16K","0.28%"
"Aug 30, 2015","211.3","205.1","213.8","201.1","38.96K","3.05%"
"Sep 06, 2015","209.3","211.3","220.6","207.6","36.11K","-0.95%"
"Sep 13, 2015","203.7","209.3","209.3","197.1","35.69K","-2.68%"
"Sep 20, 2015","209.2","203.7","212.9","200.7","32.80K","2.68%"
"Sep 27, 2015","212.6","209.2","214.0","207.2","32.68K","1.62%"
"Oct 04, 2015","215.6","212.6","219.9","210.3","30.05K","1.43%"
"Oct 11, 2015","235.5","215.6","239.9","214.6","44.83K","9.23%"
"Oct 18, 2015","255.9","235.5","256.0","225.9","49.25K","8.64%"
